,time_abs(%Y-%m-%dT%H:%M:%S.%f),time_rel(sec),velocity(m/s)
506095,1970-01-19T21:13:12.363113,76391.69811320755,1.5327056443813211e-09
506096,1970-01-19T21:13:12.514057,76391.84905660378,2.003173405191989e-09
506097,1970-01-19T21:13:12.665000,76392.0,1.6681193145571362e-09
506153,1970-01-19T21:13:21.117830,76400.45283018867,9.096834174354203e-10
506182,1970-01-19T21:13:25.495189,76404.83018867925,1.009406332416395e-09
506183,1970-01-19T21:13:25.646132,76404.98113207547,9.26987449912583e-10
506261,1970-01-19T21:13:37.419717,76416.75471698113,9.251319511028632e-10
506262,1970-01-19T21:13:37.570660,76416.90566037736,1.3735985937470542e-09
506263,1970-01-19T21:13:37.721604,76417.05660377358,1.2661674666951503e-09
506281,1970-01-19T21:13:40.438585,76419.77358490566,1.1221012840497354e-09
506282,1970-01-19T21:13:40.589528,76419.92452830188,1.5145889071736834e-09
506283,1970-01-19T21:13:40.740472,76420.07547169812,1.365153233598375e-09
506299,1970-01-19T21:13:43.155566,76422.49056603774,9.151216573307552e-10
506300,1970-01-19T21:13:43.306509,76422.64150943396,9.934382497537027e-10
506324,1970-01-19T21:13:46.929151,76426.2641509434,1.0838261986044446e-09
506325,1970-01-19T21:13:47.080094,76426.41509433962,1.6760536578531003e-09
506326,1970-01-19T21:13:47.231038,76426.56603773584,1.705572119217684e-09
506327,1970-01-19T21:13:47.381981,76426.71698113208,1.1409128400981458e-09
506353,1970-01-19T21:13:51.306509,76430.64150943396,1.5371873861161144e-09
506354,1970-01-19T21:13:51.457453,76430.7924528302,1.507477012444787e-09
506362,1970-01-19T21:13:52.665000,76432.0,9.031517538051097e-10
506383,1970-01-19T21:13:55.834811,76435.16981132075,1.1830146856342988e-09
506384,1970-01-19T21:13:55.985755,76435.32075471699,1.290991031147487e-09
506385,1970-01-19T21:13:56.136698,76435.47169811321,1.0104697156064514e-09
506463,1970-01-19T21:14:07.910283,76447.24528301887,1.2134740149382002e-09
506464,1970-01-19T21:14:08.061226,76447.39622641509,1.2368094144696422e-09
506519,1970-01-19T21:14:16.363113,76455.69811320755,8.991479259815591e-10
506520,1970-01-19T21:14:16.514057,76455.84905660378,1.1009104301412402e-09
506551,1970-01-19T21:14:21.193302,76460.52830188679,1.0384698584873996e-09
506552,1970-01-19T21:14:21.344245,76460.67924528301,1.0587769888822672e-09
506582,1970-01-19T21:14:25.872547,76465.2075471698,1.2360225693248243e-09
506583,1970-01-19T21:14:26.023491,76465.35849056604,1.462779863929398e-09
506584,1970-01-19T21:14:26.174434,76465.50943396226,1.2602528182274547e-09
506593,1970-01-19T21:14:27.532925,76466.8679245283,1.0111942440980103e-09
506594,1970-01-19T21:14:27.683868,76467.01886792453,1.0742199786451052e-09
506657,1970-01-19T21:14:37.193302,76476.52830188679,9.005530828890982e-10
506658,1970-01-19T21:14:37.344245,76476.67924528301,9.281612894698475e-10
506677,1970-01-19T21:14:40.212170,76479.54716981133,1.106423761131032e-09
506678,1970-01-19T21:14:40.363113,76479.69811320755,8.913273200881101e-10
506710,1970-01-19T21:14:45.193302,76484.52830188679,1.1508673441305015e-09
506711,1970-01-19T21:14:45.344245,76484.67924528301,1.0441421182694275e-09
506759,1970-01-19T21:14:52.589528,76491.92452830188,1.3195686154761723e-09
506760,1970-01-19T21:14:52.740472,76492.07547169812,1.6099795891573715e-09
506761,1970-01-19T21:14:52.891415,76492.22641509434,1.3087652216960255e-09
506774,1970-01-19T21:14:54.853679,76494.18867924529,9.371376395950086e-10
506782,1970-01-19T21:14:56.061226,76495.39622641509,9.278576952921779e-10
506790,1970-01-19T21:14:57.268774,76496.60377358491,1.299399748983333e-09
506791,1970-01-19T21:14:57.419717,76496.75471698113,1.014725930120034e-09
506854,1970-01-19T21:15:06.929151,76506.2641509434,8.935058540413913e-10
506855,1970-01-19T21:15:07.080094,76506.41509433962,1.3351832725055084e-09
506856,1970-01-19T21:15:07.231038,76506.56603773584,1.1184282327521486e-09
506869,1970-01-19T21:15:09.193302,76508.52830188679,1.4500552529838131e-09
506870,1970-01-19T21:15:09.344245,76508.67924528301,1.6406289459007311e-09
506871,1970-01-19T21:15:09.495189,76508.83018867925,1.3869519551974232e-09
506872,1970-01-19T21:15:09.646132,76508.98113207547,8.897418999890983e-10
506885,1970-01-19T21:15:11.608396,76510.94339622642,9.494691939671886e-10
506886,1970-01-19T21:15:11.759340,76511.09433962264,1.244456880156349e-09
506887,1970-01-19T21:15:11.910283,76511.24528301887,9.818045185354167e-10
506893,1970-01-19T21:15:12.815943,76512.15094339622,1.1659898608028634e-09
506894,1970-01-19T21:15:12.966887,76512.30188679245,1.414141343358302e-09
506902,1970-01-19T21:15:14.174434,76513.50943396226,1.2704346644023594e-09
506903,1970-01-19T21:15:14.325377,76513.6603773585,1.007734366758627e-09
506948,1970-01-19T21:15:21.117830,76520.45283018867,9.204576025016683e-10
506949,1970-01-19T21:15:21.268774,76520.60377358491,1.294631818167817e-09
506950,1970-01-19T21:15:21.419717,76520.75471698113,1.032044568798621e-09
506957,1970-01-19T21:15:22.476321,76521.81132075471,1.2549382237647632e-09
506958,1970-01-19T21:15:22.627264,76521.96226415095,9.526939607214541e-10
506972,1970-01-19T21:15:24.740472,76524.07547169812,1.056678479048447e-09
506973,1970-01-19T21:15:24.891415,76524.22641509434,1.2688809491029455e-09
506974,1970-01-19T21:15:25.042358,76524.37735849057,9.425215827685226e-10
506987,1970-01-19T21:15:27.004623,76526.3396226415,1.008075419359096e-09
506988,1970-01-19T21:15:27.155566,76526.49056603774,1.1296620661674434e-09
506995,1970-01-19T21:15:28.212170,76527.54716981133,9.200400737829883e-10
507003,1970-01-19T21:15:29.419717,76528.75471698113,9.073721277182861e-10
507004,1970-01-19T21:15:29.570660,76528.90566037736,8.987118571008166e-10
507027,1970-01-19T21:15:33.042358,76532.37735849057,9.62014189089352e-10
507028,1970-01-19T21:15:33.193302,76532.52830188679,1.025850138223413e-09
507043,1970-01-19T21:15:35.457453,76534.7924528302,9.83742025381431e-10
507044,1970-01-19T21:15:35.608396,76534.94339622642,1.5551647875197098e-09
507045,1970-01-19T21:15:35.759340,76535.09433962264,1.5041767146308266e-09
507097,1970-01-19T21:15:43.608396,76542.94339622642,8.924658371592999e-10
507098,1970-01-19T21:15:43.759340,76543.09433962264,1.064439879679586e-09
507146,1970-01-19T21:15:51.004623,76550.3396226415,9.327129957109987e-10
507201,1970-01-19T21:15:59.306509,76558.64150943396,1.4088423320909466e-09
507202,1970-01-19T21:15:59.457453,76558.7924528302,1.4290643673883932e-09
507211,1970-01-19T21:16:00.815943,76560.15094339622,9.613528918152971e-10
507212,1970-01-19T21:16:00.966887,76560.30188679245,9.757413638437628e-10
507234,1970-01-19T21:16:04.287642,76563.62264150943,9.508657588108931e-10
507235,1970-01-19T21:16:04.438585,76563.77358490566,9.53994517233623e-10
507249,1970-01-19T21:16:06.551792,76565.88679245283,1.2016499692959102e-09
507250,1970-01-19T21:16:06.702736,76566.03773584905,1.1704686681077227e-09
507266,1970-01-19T21:16:09.117830,76568.45283018867,9.916493897956088e-10
507267,1970-01-19T21:16:09.268774,76568.60377358491,9.146265922678431e-10
507282,1970-01-19T21:16:11.532925,76570.8679245283,1.1755738808878692e-09
507283,1970-01-19T21:16:11.683868,76571.01886792453,1.0132871480989334e-09
507312,1970-01-19T21:16:16.061226,76575.39622641509,1.0348034294040143e-09
507313,1970-01-19T21:16:16.212170,76575.54716981133,1.1823172965257158e-09
507357,1970-01-19T21:16:22.853679,76582.18867924529,1.079876571064953e-09
507358,1970-01-19T21:16:23.004623,76582.3396226415,1.17787961822554e-09
507359,1970-01-19T21:16:23.155566,76582.49056603774,1.0410293306077974e-09
507374,1970-01-19T21:16:25.419717,76584.75471698113,8.897396800053482e-10
507389,1970-01-19T21:16:27.683868,76587.01886792453,1.555339204200713e-09
507390,1970-01-19T21:16:27.834811,76587.16981132075,1.576465163544117e-09
507391,1970-01-19T21:16:27.985755,76587.32075471699,1.0030710224788466e-09
507452,1970-01-19T21:16:37.193302,76596.52830188679,9.556801064304206e-10
507453,1970-01-19T21:16:37.344245,76596.67924528301,9.277323919948435e-10
507468,1970-01-19T21:16:39.608396,76598.94339622642,1.0342663947143464e-09
507469,1970-01-19T21:16:39.759340,76599.09433962264,1.2404147672104715e-09
507470,1970-01-19T21:16:39.910283,76599.24528301887,1.130281276010385e-09
507542,1970-01-19T21:16:50.778208,76610.11320754717,9.277035030321393e-10
507543,1970-01-19T21:16:50.929151,76610.2641509434,8.998966388368111e-10
507557,1970-01-19T21:16:53.042358,76612.37735849057,1.0315348514536075e-09
507574,1970-01-19T21:16:55.608396,76614.94339622642,1.183523256205365e-09
507575,1970-01-19T21:16:55.759340,76615.09433962264,1.279469134248172e-09
507576,1970-01-19T21:16:55.910283,76615.24528301887,1.2099499875152664e-09
507577,1970-01-19T21:16:56.061226,76615.39622641509,9.70371963784255e-10
507593,1970-01-19T21:16:58.476321,76617.81132075471,1.310098681008325e-09
507594,1970-01-19T21:16:58.627264,76617.96226415095,1.27727551483084e-09
507673,1970-01-19T21:17:10.551792,76629.88679245283,1.080165377583725e-09
507674,1970-01-19T21:17:10.702736,76630.03773584905,9.903948510240296e-10
507720,1970-01-19T21:17:17.646132,76636.98113207547,1.0015031461542974e-09
507741,1970-01-19T21:17:20.815943,76640.15094339622,1.1609378641588955e-09
507742,1970-01-19T21:17:20.966887,76640.30188679245,1.0400257127090518e-09
507755,1970-01-19T21:17:22.929151,76642.2641509434,8.99547497468933e-10
507856,1970-01-19T21:17:38.174434,76657.50943396226,1.0091468120463576e-09
507857,1970-01-19T21:17:38.325377,76657.6603773585,1.2443272858768123e-09
507858,1970-01-19T21:17:38.476321,76657.81132075471,1.0249014904995595e-09
507871,1970-01-19T21:17:40.438585,76659.77358490566,1.0756469508655014e-09
507872,1970-01-19T21:17:40.589528,76659.92452830188,1.196447556592829e-09
507873,1970-01-19T21:17:40.740472,76660.07547169812,9.231776054103091e-10
507887,1970-01-19T21:17:42.853679,76662.18867924529,1.150760150837551e-09
507888,1970-01-19T21:17:43.004623,76662.3396226415,9.661677475470332e-10
507993,1970-01-19T21:17:58.853679,76678.18867924529,9.90292144468972e-10
507994,1970-01-19T21:17:59.004623,76678.3396226415,9.464544533644487e-10
508044,1970-01-19T21:18:06.551792,76685.88679245283,9.502288407659787e-10
508096,1970-01-19T21:18:14.400849,76693.7358490566,1.1453401537893464e-09
508097,1970-01-19T21:18:14.551792,76693.88679245283,1.191947912054701e-09
508118,1970-01-19T21:18:17.721604,76697.05660377358,9.292100204529087e-10
508171,1970-01-19T21:18:25.721604,76705.05660377358,1.2077813939430644e-09
508172,1970-01-19T21:18:25.872547,76705.2075471698,1.466824845423434e-09
508173,1970-01-19T21:18:26.023491,76705.35849056604,1.3440753252381872e-09
508187,1970-01-19T21:18:28.136698,76707.47169811321,1.235924306375566e-09
508188,1970-01-19T21:18:28.287642,76707.62264150943,1.3036705706112802e-09
508189,1970-01-19T21:18:28.438585,76707.77358490566,1.3714168348535256e-09
508203,1970-01-19T21:18:30.551792,76709.88679245283,9.069999611465008e-10
508204,1970-01-19T21:18:30.702736,76710.03773584905,1.2637312062453107e-09
508205,1970-01-19T21:18:30.853679,76710.18867924529,9.70835848597285e-10
508337,1970-01-19T21:18:50.778208,76730.11320754717,1.1035719842517607e-09
508338,1970-01-19T21:18:50.929151,76730.2641509434,1.1574568793149315e-09
508373,1970-01-19T21:18:56.212170,76735.54716981133,9.612041711485255e-10
508374,1970-01-19T21:18:56.363113,76735.69811320755,9.006119419217725e-10
508389,1970-01-19T21:18:58.627264,76737.96226415095,9.82220464166332e-10
508390,1970-01-19T21:18:58.778208,76738.11320754717,9.197692942626363e-10
508432,1970-01-19T21:19:05.117830,76744.45283018867,9.950635707146483e-10
508440,1970-01-19T21:19:06.325377,76745.6603773585,1.1671522662426196e-09
508441,1970-01-19T21:19:06.476321,76745.81132075471,1.2962876515448526e-09
508455,1970-01-19T21:19:08.589528,76747.92452830188,1.1355614421246415e-09
508456,1970-01-19T21:19:08.740472,76748.07547169812,1.5231412550472983e-09
508457,1970-01-19T21:19:08.891415,76748.22641509434,1.453777979011199e-09
508458,1970-01-19T21:19:09.042358,76748.37735849057,1.0454808623760576e-09
508533,1970-01-19T21:19:20.363113,76759.69811320755,9.974452760149815e-10
508534,1970-01-19T21:19:20.514057,76759.84905660378,9.049788660196507e-10
508550,1970-01-19T21:19:22.929151,76762.2641509434,9.199374414404773e-10
508551,1970-01-19T21:19:23.080094,76762.41509433962,1.292754204598265e-09
508552,1970-01-19T21:19:23.231038,76762.56603773584,1.4030943705232883e-09
508553,1970-01-19T21:19:23.381981,76762.71698113208,1.1002826528649627e-09
508569,1970-01-19T21:19:25.797075,76765.1320754717,8.938006919559524e-10
508583,1970-01-19T21:19:27.910283,76767.24528301887,1.1055015188716507e-09
508584,1970-01-19T21:19:28.061226,76767.39622641509,1.0063788441947847e-09
508618,1970-01-19T21:19:33.193302,76772.52830188679,1.2627702407989175e-09
508619,1970-01-19T21:19:33.344245,76772.67924528301,1.098161050877266e-09
508660,1970-01-19T21:19:39.532925,76778.8679245283,1.0875885993744055e-09
508661,1970-01-19T21:19:39.683868,76779.01886792453,9.070131249654512e-10
508678,1970-01-19T21:19:42.249906,76781.58490566038,9.455037900375675e-10
508679,1970-01-19T21:19:42.400849,76781.7358490566,1.0234342394176619e-09
508709,1970-01-19T21:19:46.929151,76786.2641509434,1.1693602726255618e-09
508710,1970-01-19T21:19:47.080094,76786.41509433962,1.0895096474812863e-09
508737,1970-01-19T21:19:51.155566,76790.49056603774,1.2126536960362563e-09
508738,1970-01-19T21:19:51.306509,76790.64150943396,1.317370651991423e-09
508939,1970-01-19T21:20:21.646132,76820.98113207547,1.0330934893165522e-09
508940,1970-01-19T21:20:21.797075,76821.1320754717,1.092289903702734e-09
508948,1970-01-19T21:20:23.004623,76822.3396226415,1.122620081142424e-09
508949,1970-01-19T21:20:23.155566,76822.49056603774,1.1329326574589123e-09
508964,1970-01-19T21:20:25.419717,76824.75471698113,1.134738206202797e-09
508965,1970-01-19T21:20:25.570660,76824.90566037736,1.0188470644095067e-09
508985,1970-01-19T21:20:28.589528,76827.92452830188,1.0903743662695203e-09
508986,1970-01-19T21:20:28.740472,76828.07547169812,1.0055599294055015e-09
509018,1970-01-19T21:20:33.570660,76832.90566037736,9.55485820777288e-10
509019,1970-01-19T21:20:33.721604,76833.05660377358,9.52814974943425e-10
509030,1970-01-19T21:20:35.381981,76834.71698113208,1.0044717392596715e-09
509031,1970-01-19T21:20:35.532925,76834.8679245283,1.1031737102074646e-09
509038,1970-01-19T21:20:36.589528,76835.92452830188,1.0833921852049752e-09
509039,1970-01-19T21:20:36.740472,76836.07547169812,1.0092783256155435e-09
509052,1970-01-19T21:20:38.702736,76838.03773584905,9.543928946779832e-10
509053,1970-01-19T21:20:38.853679,76838.18867924529,1.100347404837469e-09
509169,1970-01-19T21:20:56.363113,76855.69811320755,1.0801253037286374e-09
509170,1970-01-19T21:20:56.514057,76855.84905660378,1.1524253747099455e-09
509184,1970-01-19T21:20:58.627264,76857.96226415095,1.2909631632191951e-09
509185,1970-01-19T21:20:58.778208,76858.11320754717,1.4748814070906896e-09
509186,1970-01-19T21:20:58.929151,76858.2641509434,9.988172766335624e-10
509192,1970-01-19T21:20:59.834811,76859.16981132075,1.002369959729112e-09
509251,1970-01-19T21:21:08.740472,76868.07547169812,9.853730468835524e-10
509252,1970-01-19T21:21:08.891415,76868.22641509434,1.594733351199136e-09
509253,1970-01-19T21:21:09.042358,76868.37735849057,1.9956864096443827e-09
509254,1970-01-19T21:21:09.193302,76868.52830188679,2.115692929189446e-09
509255,1970-01-19T21:21:09.344245,76868.67924528301,2.2619462414688104e-09
509256,1970-01-19T21:21:09.495189,76868.83018867925,2.1386123136101207e-09
509257,1970-01-19T21:21:09.646132,76868.98113207547,2.015278385763321e-09
509258,1970-01-19T21:21:09.797075,76869.1320754717,1.891944457904632e-09
509259,1970-01-19T21:21:09.948019,76869.28301886792,1.768610530057833e-09
509260,1970-01-19T21:21:10.098962,76869.43396226416,1.6452766022110334e-09
509261,1970-01-19T21:21:10.249906,76869.58490566038,1.5219426743523443e-09
509262,1970-01-19T21:21:10.400849,76869.7358490566,1.1226746553672491e-09
509263,1970-01-19T21:21:10.551792,76869.88679245283,2.37969010679687e-09
509264,1970-01-19T21:21:10.702736,76870.03773584905,1.4926701136676699e-09
509370,1970-01-19T21:21:26.702736,76886.03773584905,1.1227121866630994e-09
509371,1970-01-19T21:21:26.853679,76886.18867924529,1.569802429228482e-09
509372,1970-01-19T21:21:27.004623,76886.3396226415,2.0168926717507627e-09
509373,1970-01-19T21:21:27.155566,76886.49056603774,2.463982914273043e-09
509374,1970-01-19T21:21:27.306509,76886.64150943396,1.919827026460536e-09
509375,1970-01-19T21:21:27.457453,76886.7924528302,1.375671138700489e-09
509391,1970-01-19T21:21:29.872547,76889.2075471698,9.018635134591793e-10
509392,1970-01-19T21:21:30.023491,76889.35849056604,1.1821470276028921e-09
509393,1970-01-19T21:21:30.174434,76889.50943396226,1.462430541719583e-09
509394,1970-01-19T21:21:30.325377,76889.6603773585,1.7427140558632954e-09
509395,1970-01-19T21:21:30.476321,76889.81132075471,2.022997569979987e-09
509396,1970-01-19T21:21:30.627264,76889.96226415095,2.3032810840966783e-09
509411,1970-01-19T21:21:32.891415,76892.22641509434,9.179040268747002e-10
509412,1970-01-19T21:21:33.042358,76892.37735849057,9.51809746052403e-10
509422,1970-01-19T21:21:34.551792,76893.88679245283,2.2857734354509646e-09
509423,1970-01-19T21:21:34.702736,76894.03773584905,2.3203842025666516e-09
509424,1970-01-19T21:21:34.853679,76894.18867924529,2.3549949696856755e-09
509425,1970-01-19T21:21:35.004623,76894.3396226415,2.389605736801362e-09
509426,1970-01-19T21:21:35.155566,76894.49056603774,2.424216503917049e-09
509438,1970-01-19T21:21:36.966887,76896.30188679245,1.1351079944686544e-09
509439,1970-01-19T21:21:37.117830,76896.45283018867,2.0255162370177654e-09
509440,1970-01-19T21:21:37.268774,76896.60377358491,2.326015981103327e-09
509441,1970-01-19T21:21:37.419717,76896.75471698113,2.049259736102248e-09
509442,1970-01-19T21:21:37.570660,76896.90566037736,1.4327425734599123e-09
509454,1970-01-19T21:21:39.381981,76898.71698113208,1.142878983238797e-09
509455,1970-01-19T21:21:39.532925,76898.8679245283,1.1367413611107011e-09
509456,1970-01-19T21:21:39.683868,76899.01886792453,1.073760565190074e-09
509457,1970-01-19T21:21:39.834811,76899.16981132075,1.109997011588309e-09
509458,1970-01-19T21:21:39.985755,76899.32075471699,1.1852217082533382e-09
509459,1970-01-19T21:21:40.136698,76899.47169811321,1.077542266899843e-09
